29, 28, 1, 4, 5.689655172413793, 25, 0, 0.3103448275862069, 25, 3, 7.827586206896552, 25, 0, 0.5172413793103449, 25, 0, 0.034482758620689655, 25, roberta, roberta
30, 29, 1, 4, 5.633333333333334, 25, 0, 0.3, 25, 3, 7.833333333333333, 25, 0, 0.5, 25, 0, 0.03333333333333333, 25, roberta, roberta
31, 30, 1, 4, 5.612903225806452, 25, 0, 0.3225806451612903, 25, 3, 7.838709677419355, 25, 0, 0.4838709677419355, 25, 0, 0.03225806451612903, 25, roberta, roberta
1, 1, 0, 16, 16.0, 16, 5, 5.0, 16, 8, 8.0, 16, 8, 8.0, 16, 0, 0.0, 16, roberta, distilbert
2, 1, 1, 16, 20.5, 25, 2, 3.5, 25, 5, 6.5, 25, 5, 6.5, 25, 0, 0.5, 25, roberta, distilbert
3, 1, 2, 16, 22.0, 25, 2, 3.3333333333333335, 25, 3, 5.333333333333333, 25, 3, 5.333333333333333, 25, 0, 0.6666666666666666, 25, roberta, distilbert
4, 1, 3, 16, 22.75, 25, 2, 3.75, 25, 3, 5.75, 25, 3, 5.75, 25, 0, 0.75, 25, roberta, distilbert
5, 2, 3, 15, 21.2, 25, 2, 4.2, 25, 3, 6.2, 25, 3, 5.8, 25, 0, 0.6, 25, roberta, distilbert
6, 2, 4, 15, 21.833333333333332, 25, 0, 3.5, 25, 2, 5.5, 25, 2, 5.166666666666667, 25, 0, 0.6666666666666666, 25, roberta, distilbert
7, 2, 5, 15, 22.285714285714285, 25, 0, 3.0, 25, 0, 4.714285714285714, 25, 0, 4.428571428571429, 25, 0, 0.7142857142857143, 25, roberta, distilbert
8, 2, 6, 15, 22.625, 25, 0, 2.625, 25, 0, 4.25, 25, 0, 4.25, 25, 0, 0.75, 25, roberta, distilbert
9, 2, 7, 15, 22.88888888888889, 25, 0, 2.888888888888889, 25, 0, 4.222222222222222, 25, 0, 4.222222222222222, 25, 0, 0.7777777777777778, 25, roberta, distilbert
10, 2, 8, 15, 23.1, 25, 0, 3.3, 25, 0, 4.5, 25, 0, 4.4, 25, 0, 0.7, 25, roberta, distilbert
11, 2, 9, 15, 23.272727272727273, 25, 0, 3.1818181818181817, 25, 0, 4.090909090909091, 25, 0, 4.0, 25, 0, 0.7272727272727273, 25, roberta, distilbert
